0	21.933333
1	17.933333
2	-12.533333
3	-7.533333
4	-22.600000
5	18.066667
6	22.133333
7	6.666667
8	25.200000
9	1.000000
10	7.800000
11	1.600000
12	-18.600000
13	17.866667
14	-3.866667
15	-4.666667
16	27.600000
17	-5.466667
18	16.266667
19	1.000000
20	-1.933333
21	6.200000
22	-0.333333
23	21.600000
24	-7.733333
25	1.933333
26	4.733333
27	11.666667
28	3.266667
29	-5.000000
30	8.466667
31	23.466667
32	9.733333
33	12.800000
34	-11.466667
35	-8.666667
36	14.200000
37	7.000000
38	17.800000
39	17.266667
40	4.133333
41	1.000000
42	10.466667
43	1.733333
44	-1.866667
45	19.133333
46	22.933333
47	1.000000
48	4.400000
49	-3.800000
50	1.000000
51	14.333333
52	1.000000
53	12.000000
54	9.400000
55	3.266667
56	4.066667
57	21.066667
58	1.533333
59	3.800000
60	26.533333
61	-1.066667
62	6.000000
63	16.866667
64	1.000000
65	2.066667
66	1.000000
67	6.733333
68	-4.200000
69	5.466667
70	3.133333
71	1.000000
72	6.333333
73	10.133333
74	6.333333
75	4.800000
76	-5.333333
77	-0.200000
78	10.400000
79	37.933333
80	8.866667
81	1.000000
82	12.800000
83	6.000000
84	21.866667
85	0.800000
86	0.000000
87	1.000000
88	0.000000
89	4.466667
90	9.800000
91	-7.066667
92	4.933333
93	16.066667
94	19.666667
95	-2.466667
96	0.000000
97	0.000000
98	5.933333
99	-0.266667
100	-0.666667
101	27.866667
102	9.533333
103	-4.466667
104	-0.600000
105	4.400000
106	30.933333
107	17.866667
108	12.866667
109	11.933333
110	25.200000
111	26.000000
112	17.533333
113	0.733333
114	0.000000
115	4.600000
116	2.533333
117	1.266667
118	1.333333
119	2.533333
120	-0.466667
121	3.600000
122	5.333333
123	1.000000
124	0.000000
125	0.000000
126	10.533333
127	1.000000
128	19.600000
129	15.533333
130	12.800000
131	1.466667
132	1.000000
133	3.000000
134	3.000000
135	1.933333
136	-3.600000
137	9.000000
138	12.466667
139	1.600000
140	2.133333
141	-0.800000
142	0.000000
143	1.133333
144	0.800000
145	5.533333
146	21.733333
147	12.733333
148	3.800000
149	15.666667
150	7.466667
151	15.800000
152	10.600000
153	-1.933333
154	-3.200000
155	-4.866667
156	0.000000
157	0.000000
158	-3.733333
159	-1.933333
160	1.600000
161	14.133333
162	14.866667
163	0.000000
164	1.133333
165	4.200000
166	9.133333
167	17.800000
168	8.933333
169	1.066667
170	0.933333
171	7.866667
172	14.800000
173	9.066667
174	17.133333
175	0.866667
176	0.000000
177	11.066667
178	8.133333
179	8.200000
180	12.400000
181	-2.066667
182	10.333333
183	7.466667
184	0.000000
185	0.000000
186	0.000000
187	2.466667
188	0.000000
189	-8.266667
190	16.066667
191	2.933333
192	5.133333
193	0.000000
194	6.066667
195	0.200000
196	0.733333
197	17.733333
198	14.333333
199	23.400000
200	-2.266667
201	-1.200000
202	28.066667
203	-2.666667
204	-2.666667
205	3.466667
206	10.666667
207	20.933333
208	20.800000
209	25.933333
210	7.266667
211	12.400000
212	1.800000
213	-2.466667
214	0.000000
215	0.000000
216	1.000000
217	0.000000
218	7.200000
219	2.333333
220	18.600000
221	6.466667
222	-3.400000
223	7.400000
224	16.200000
225	-12.533333
226	-10.000000
227	8.600000
228	6.800000
229	1.933333
230	8.333333
231	0.800000
232	4.600000
233	4.733333
234	6.733333
235	0.000000
236	-3.133333
237	17.933333
238	3.200000
239	6.333333
240	-1.600000
241	-2.466667
242	-4.133333
243	24.466667
244	5.800000
245	11.533333
246	4.733333
247	9.133333
248	14.333333
249	13.933333
250	1.000000
251	9.866667
252	0.000000
253	-5.400000
254	8.666667
255	7.400000
256	7.333333
257	-17.266667
258	0.933333
259	3.000000
260	-1.800000
261	6.800000
262	8.400000
263	0.000000
264	-9.333333
265	21.466667
266	-8.266667
267	1.000000
268	12.933333
269	3.000000
270	7.866667
271	9.533333
272	6.000000
273	0.000000
274	5.066667
275	0.000000
276	24.800000
277	12.400000
278	25.866667
279	-2.866667
280	8.200000
281	26.533333
282	11.333333
283	4.733333
284	0.000000
285	0.000000
286	0.000000
287	11.666667
288	3.533333
289	0.000000
290	0.000000
291	4.866667
292	2.000000
293	-11.333333
294	10.000000
295	3.666667
296	0.000000
297	0.600000
298	23.466667
299	-11.933333
300	9.600000
301	0.000000
302	0.133333
303	0.000000
304	0.266667
305	-14.866667
306	2.266667
307	0.000000
308	0.000000
309	0.000000
310	0.000000
311	0.000000
312	0.000000
313	3.200000
314	0.000000
315	2.000000
316	0.000000
317	1.000000
318	0.000000
319	0.000000
320	1.066667
321	4.333333
322	4.000000
323	0.000000
324	0.000000
325	-6.600000
326	4.266667
327	0.000000
328	1.933333
329	0.000000
330	4.666667
331	5.733333
332	24.600000
333	6.666667
334	0.000000
335	1.000000
336	0.800000
337	2.066667
338	10.333333
339	7.466667
340	8.933333
341	0.400000
342	0.066667
343	4.733333
344	0.733333
345	0.733333
346	0.000000
347	5.133333
348	21.800000
349	5.400000
350	2.133333
351	1.866667
352	-0.533333
353	23.733333
354	4.733333
355	21.933333
356	0.000000
357	1.866667
358	0.000000
359	0.000000
360	4.466667
361	0.000000
362	-7.800000
363	12.866667
364	7.266667
365	0.000000
366	-1.066667
367	5.933333
368	-12.000000
369	0.000000
370	24.866667
371	7.133333
372	25.066667
373	1.666667
374	3.466667
375	0.600000
376	11.200000
377	5.133333
378	0.066667
379	13.000000
380	5.666667
381	6.266667
382	0.000000
383	1.800000
384	0.933333
385	1.000000
386	0.000000
387	0.000000
388	1.133333
389	15.466667
390	7.200000
391	0.000000
392	7.733333
393	3.800000
394	7.533333
395	14.000000
396	15.400000
397	22.666667
398	0.866667
399	0.000000
400	14.866667
401	0.000000
402	5.266667
403	5.466667
404	1.000000
405	1.000000
406	0.000000
407	0.000000
408	0.000000
409	7.600000
410	0.000000
411	6.866667
412	-14.133333
413	1.800000
414	2.600000
415	1.533333
416	0.800000
417	0.000000
418	0.533333
419	0.000000
420	0.000000
421	6.733333
422	1.866667
423	7.933333
424	0.000000
425	7.400000
426	5.733333
427	6.666667
428	1.000000
429	0.000000
430	4.800000
431	2.333333
432	9.733333
433	11.000000
434	5.066667
435	1.466667
436	18.000000
437	2.933333
438	13.266667
439	1.000000
440	0.000000
441	12.200000
442	1.400000
443	3.200000
444	6.000000
445	2.000000
446	0.933333
447	0.400000
448	1.000000
449	15.666667
450	-16.466667
451	1.666667
452	29.066667
453	24.733333
454	-1.133333
455	2.933333
456	9.066667
457	2.000000
458	0.000000
459	9.000000
460	1.000000
461	0.000000
462	17.133333
463	6.866667
464	7.733333
465	1.866667
466	8.133333
467	4.000000
468	0.000000
469	0.000000
470	0.000000
471	13.533333
472	22.066667
473	3.400000
474	1.533333
475	20.000000
476	-1.600000
477	3.000000
478	2.066667
479	12.866667
480	0.000000
481	0.000000
482	7.266667
483	-5.600000
484	3.866667
485	13.933333
486	8.000000
487	1.933333
488	0.000000
489	0.000000
490	1.000000
491	5.066667
492	1.733333
493	10.400000
494	25.266667
495	7.200000
496	3.666667
497	6.866667
498	3.133333
499	0.000000
500	0.866667
501	0.000000
502	0.000000
503	0.000000
504	6.666667
505	7.000000
506	6.466667
507	9.333333
508	1.800000
509	1.000000
510	0.000000
511	0.000000
512	-5.066667
513	3.933333
514	3.933333
515	-9.266667
516	0.000000
517	0.000000
518	9.066667
519	17.933333
520	0.000000
521	4.066667
522	13.400000
523	14.400000
524	6.733333
525	2.600000
526	0.000000
527	0.800000
528	0.000000
529	2.333333
530	6.733333
531	6.733333
532	11.800000
533	0.000000
534	3.000000
535	1.533333
536	10.200000
537	4.133333
538	10.200000
539	0.000000
540	0.000000
541	0.000000
542	0.000000
543	0.000000
544	0.000000
545	7.600000
546	25.400000
547	0.000000
548	0.000000
549	0.000000
550	0.000000
551	0.000000
552	0.000000
553	0.000000
554	-5.333333
555	-13.266667
556	1.466667
557	0.000000
558	0.000000
559	0.000000
560	0.733333
561	0.000000
562	0.000000
563	7.533333
564	0.000000
565	0.000000
566	0.000000
567	33.133333
568	30.200000
569	0.666667
570	9.933333
571	13.666667
572	3.600000
573	6.733333
574	7.666667
575	-6.266667
576	0.000000
577	0.000000
578	12.266667
579	0.866667
580	4.800000
581	0.000000
582	3.066667
583	0.000000
584	0.933333
585	0.000000
586	1.000000
587	7.200000
588	0.666667
589	-3.466667
590	-7.800000
591	9.666667
592	0.000000
593	0.000000
594	1.000000
595	0.000000
596	3.600000
597	1.000000
598	0.933333
599	2.866667
600	8.333333
601	-9.066667
602	7.933333
603	16.533333
604	3.533333
605	-8.000000
606	20.933333
607	0.000000
608	4.800000
609	6.000000
610	4.800000
611	12.533333
612	7.466667
613	8.266667
614	0.933333
615	11.133333
616	0.666667
617	0.066667
618	13.200000
619	11.266667
620	15.000000
621	9.000000
622	0.000000
623	5.600000
624	19.266667
625	8.800000
626	6.133333
627	-0.533333
628	1.466667
629	3.133333
630	3.133333
631	1.066667
632	0.000000
633	7.533333
634	1.000000
635	1.866667
636	0.000000
637	0.000000
638	2.866667
639	-0.400000
640	1.066667
641	0.000000
642	3.533333
643	4.533333
644	14.533333
645	16.933333
646	0.000000
647	1.000000
648	-4.666667
649	4.800000
650	-9.200000
651	0.000000
652	1.133333
653	4.066667
654	1.866667
655	8.533333
656	0.000000
657	0.000000
658	1.933333
659	0.200000
660	1.733333
661	2.800000
662	7.333333
663	5.200000
664	0.466667
665	1.333333
666	1.333333
667	5.333333
668	0.733333
669	17.066667
670	7.266667
671	0.000000
672	0.000000
673	3.466667
674	0.000000
675	0.000000
676	6.200000
677	0.000000
678	0.000000
679	0.000000
680	1.466667
681	0.266667
682	2.733333
683	-6.666667
684	-12.933333
685	0.933333
686	2.000000
687	1.000000
688	0.000000
689	-2.866667
690	0.000000
691	5.600000
692	6.133333
693	1.600000
694	0.866667
695	0.000000
696	-8.000000
697	11.133333
698	-2.200000
699	4.866667
700	1.000000
701	0.000000
702	0.000000
703	3.933333
704	0.000000
705	3.933333
706	0.000000
707	0.000000
708	0.000000
709	4.866667
710	0.600000
711	6.866667
712	-0.133333
713	0.266667
714	0.000000
715	2.133333
716	0.000000
717	0.000000
718	-5.466667
719	0.000000
720	-12.200000
721	6.133333
722	0.000000
723	1.000000
724	0.000000
725	-10.200000
726	9.400000
727	10.333333
728	13.466667
729	9.933333
730	0.000000
731	1.000000
732	12.266667
733	0.000000
734	0.000000
735	0.000000
736	-1.800000
737	1.000000
